timestep,temperature
1020,-2.16125
1021,-1.8975
1022,-2.057499999999999
1023,-2.75
1024,-4.237500000000001
1025,-5.487500000000001
1026,-5.856250000000001
1027,-6.2162500000000005
1028,-6.56875
1029,-6.891249999999999
1030,-7.07625
1031,-7.141250000000001
1032,-7.1125
1033,-7.0725
1034,-7.10125
1035,-7.166249999999999
1036,-7.28
1037,-7.463750000000001
1038,-7.71375
1039,-7.72625
1040,-7.44
1041,-7.05375
1042,-6.5425
1043,-6.050000000000001
1044,-5.7375
1045,-5.65125
1046,-5.798750000000001
1047,-6.16125
1048,-6.82
1049,-7.58
1050,-8.25375
1051,-8.8375
1052,-9.3225
1053,-9.687500000000002
1054,-10.04125
1055,-10.2675
1056,-10.315
1057,-10.47
1058,-10.54
1059,-10.469999999999999
1060,-9.8525
1061,-9.44625
1062,-9.052499999999998
1063,-8.262500000000001
1064,-6.962500000000001
1065,-5.5687500000000005
1066,-4.19375
1067,-3.105
1068,-2.48125
1069,-2.30125
1070,-2.37875
1071,-2.7175
1072,-3.63
1073,-4.5425
1074,-4.907500000000001
1075,-5.1899999999999995
1076,-5.543750000000001
1077,-5.9212500000000015
1078,-6.29
1079,-6.451250000000001
1080,-6.52875
1081,-6.70125
1082,-6.90125
1083,-7.20375
1084,-7.617499999999998
1085,-7.97875
1086,-8.317499999999999
1087,-7.0125
1088,-4.628749999999999
1089,-2.4237499999999996
1090,-0.71
1091,0.51125
1092,1.225
1093,1.48875
1094,1.33875
1095,0.67125
1096,-1.2000000000000002
1097,-2.6975
1098,-3.15
1099,-3.73125
1100,-4.316249999999999
1101,-4.93875
1102,-5.53125
1103,-5.8725000000000005
1104,-5.8925
1105,-5.75
1106,-5.47375
1107,-5.0525
1108,-4.99875
1109,-4.8875
1110,-4.6537500000000005
1111,-3.1650000000000005
1112,-1.1599999999999997
1113,0.6837500000000001
1114,2.2425
1115,3.3825
1116,4.2025
1117,4.6499999999999995
1118,4.645
1119,4.007499999999999
1120,2.32
1121,1.0599999999999998
1122,0.47750000000000004
1123,-0.13249999999999995
1124,-0.3900000000000001
1125,-0.5787499999999999
1126,-0.6924999999999999
1127,-0.6937500000000001
1128,-0.5962500000000002
1129,-0.47250000000000014
1130,-0.4475
1131,-0.5349999999999999
1132,-0.5900000000000001
1133,-0.64375
1134,-0.54125
1135,0.6950000000000001
1136,2.40875
1137,4.03
1138,5.285
1139,5.98625
1140,6.1675
1141,5.56375
1142,4.555000000000001
1143,3.5337499999999995
1144,2.4175
1145,1.48375
1146,1.16875
1147,1.0662500000000001
1148,0.9962500000000001
1149,0.9862500000000001
1150,0.9575
1151,0.8862500000000001
1152,0.7000000000000001
1153,0.6025
1154,0.53875
1155,0.3949999999999999
1156,0.3037500000000002
1157,0.33000000000000007
1158,0.4425000000000001
1159,1.84125
1160,3.9187499999999993
1161,6.01875
1162,7.9375
1163,8.98625
1164,9.4475
1165,9.5075
1166,9.15625
1167,7.963749999999999
1168,5.7825
1169,4.4350000000000005
1170,3.75375
1171,2.9312500000000004
1172,2.36125
1173,1.96875
1174,1.67875
1175,1.5125
1176,1.42
1177,1.35875
1178,1.36375
1179,1.45
1180,1.5075
1181,1.5299999999999998
1182,1.61375
1183,3.2825
1184,5.1175
1185,6.69125
1186,8.08625
1187,8.7575
1188,8.90125
1189,8.9875
1190,8.611249999999998
1191,7.6575
1192,5.805
1193,4.62
1194,4.516249999999999
1195,4.4399999999999995
1196,4.32375
1197,4.195
1198,4.1225
1199,3.965
1200,3.9262500000000005
1201,4.035
1202,4.155
1203,4.275
1204,4.31375
1205,4.22875
1206,4.0925
1207,4.79875
1208,5.91
1209,7.084999999999999
1210,8.1725
1211,9.085
1212,9.4675
1213,9.451250000000002
1214,9.073749999999999
1215,8.471250000000001
1216,7.0675
1217,5.765000000000001
1218,5.19
1219,4.8075
1220,4.46125
1221,4.105
1222,3.8449999999999998
1223,3.59
1224,3.3825000000000003
1225,3.1825
1226,2.90625
1227,2.6425
1228,2.465
1229,2.44875
1230,2.5125
1231,3.755
1232,5.77625
1233,8.342500000000001
1234,10.6275
1235,11.95625
1236,12.6775
1237,12.878749999999998
1238,12.680000000000001
1239,11.98625
1240,9.4275
1241,7.1049999999999995
1242,6.272499999999999
1243,5.20125
1244,4.03625
1245,3.5975
1246,3.44625
1247,3.49375
1248,3.4325
1249,3.295
1250,3.18375
1251,2.89375
1252,2.5949999999999998
1253,2.1725
1254,1.9125
1255,3.65875
1256,6.0975
1257,9.18625
1258,11.74375
1259,13.2225
1260,14.00625
1261,14.308750000000002
1262,14.156249999999998
1263,13.32625
1264,10.94375
1265,8.98
1266,8.072500000000002
1267,7.081250000000001
1268,6.09
1269,5.22
1270,4.56125
1271,4.2075
1272,4.0625
1273,4.08
1274,4.177499999999999
1275,4.262499999999999
1276,4.234999999999999
1277,4.0825000000000005
1278,4.11125
1279,5.859999999999999
1280,8.48375
1281,10.212499999999999
1282,11.7925
1283,13.165
1284,13.927499999999998
1285,14.233749999999999
1286,14.07
1287,13.17125
1288,10.43375
1289,7.8862499999999995
1290,6.94875
1291,6.1525
1292,5.31875
1293,4.57625
1294,3.9524999999999997
1295,3.48625
1296,3.1487499999999997
1297,2.8987499999999997
1298,2.79125
1299,2.80875
1300,2.82375
1301,2.675
1302,2.62
1303,4.557499999999999
1304,7.1274999999999995
1305,9.4125
1306,11.46125
1307,12.978750000000002
1308,14.032499999999999
1309,14.46375
1310,14.2975
1311,13.157499999999999
1312,10.18
1313,7.5875
1314,6.72125
1315,6.057499999999999
1316,5.54625
1317,5.20625
1318,5.27375
1319,5.685
1320,6.105
1321,6.3475
1322,6.2675
1323,5.93375
1324,5.456250000000001
1325,4.96875
1326,4.8012500000000005
1327,6.998749999999999
1328,10.65875
1329,13.0375
1330,15.719999999999999
1331,17.34875
1332,18.04875
1333,18.24375
1334,17.892500000000002
1335,16.7825
1336,13.79875
1337,11.18
1338,10.2025
1339,9.345
1340,8.64375
1341,8.157499999999999
1342,7.8975
1343,7.915000000000001
1344,7.95125
1345,7.972499999999999
1346,7.8175
1347,7.553749999999999
1348,7.35
1349,6.96
1350,6.695
1351,8.4375
1352,11.43875
1353,13.682500000000001
1354,16.02625
1355,17.38375
1356,17.79875
1357,17.728749999999998
1358,17.1525
1359,16.06375
1360,13.631250000000001
1361,11.99125
1362,11.61375
1363,11.1425
1364,10.435
1365,9.59875
1366,8.93875
1367,8.472499999999998
1368,8.084999999999999
1369,7.644999999999999
1370,7.06125
1371,6.17625
1372,5.18875
1373,4.3475
1374,3.94
1375,5.9937499999999995
1376,7.9125
1377,8.98875
1378,9.58875
1379,9.62875
1380,9.43
1381,9.2025
1382,8.875
1383,8.26875
1384,7.177500000000001
1385,5.52
1386,4.7575
1387,4.2025
1388,3.5975
1389,3.06375
1390,2.63375
1391,2.12875
1392,1.72375
1393,1.5475
1394,1.2774999999999999
1395,1.04125
1396,0.89625
1397,0.8637499999999998
1398,0.845
1399,1.65
1400,3.2375
1401,5.19375
1402,6.5737499999999995
1403,7.61375
1404,8.265
1405,8.551250000000001
1406,8.48
1407,7.901250000000001
1408,6.2175
1409,2.8637500000000005
1410,1.76
1411,1.1525
1412,0.78
1413,0.5325000000000002
1414,0.47250000000000014
1415,0.4949999999999999
1416,0.4524999999999998
1417,0.39749999999999996
1418,0.3025000000000002
1419,0.2024999999999999
1420,-0.004999999999999893
1421,-0.35749999999999993
1422,-0.3537499999999998
1423,2.06875
1424,4.25375
1425,6.215000000000001
1426,7.645
1427,8.7325
1428,9.33375
1429,9.46625
1430,9.15125
1431,8.325
1432,6.44625
1433,3.40125
1434,2.5300000000000002
1435,1.865
1436,1.12375
1437,0.5300000000000001
1438,0.1875
1439,-0.046250000000000124
1440,-0.26875000000000004
1441,-0.4175
1442,-0.5462499999999999
1443,-0.59375
1444,-0.5912499999999998
1445,-0.5912499999999998
1446,-0.2749999999999999
1447,2.27
1448,4.74125
1449,6.87125
1450,8.4925
1451,9.510000000000002
1452,10.145
1453,10.3975
1454,10.20875
1455,9.508750000000001
1456,7.300000000000001
1457,4.425
1458,3.50375
1459,2.80875
1460,2.04
1461,1.36875
1462,0.8850000000000001
1463,0.7100000000000001
1464,0.76375
1465,0.98
1466,1.2825
1467,1.61375
1468,1.7662499999999999
1469,1.70625
1470,1.875
1471,4.07125
1472,6.5737499999999995
1473,8.9475
1474,11.2025
1475,12.97375
1476,14.012500000000001
1477,14.52875
1478,14.443749999999998
1479,13.83375
1480,11.3375
1481,8.6725
1482,7.770000000000001
1483,7.0337499999999995
1484,6.00125
1485,4.967499999999999
1486,4.05125
1487,3.5625
1488,3.2175
1489,2.90125
1490,2.39375
1491,1.9024999999999999
1492,1.55125
1493,1.2125
1494,1.44
1495,4.53625
1496,7.138750000000001
1497,9.805
1498,11.607500000000002
1499,12.648750000000001
1500,13.18
1501,13.294999999999998
1502,12.90375
1503,11.8625
1504,9.3675
1505,5.785
1506,4.7325
1507,4.1925
1508,3.6887499999999998
1509,3.28625
1510,2.89125
1511,2.62
1512,2.5300000000000002
1513,2.54875
1514,2.5862499999999997
1515,2.5975
1516,2.5300000000000002
1517,2.5575
1518,2.90375
1519,4.50875
1520,6.6525
1521,8.805
1522,10.213750000000001
1523,10.966249999999999
1524,11.272499999999999
1525,11.105
1526,10.6525
1527,9.8175
1528,8.415
1529,6.944999999999999
1530,6.365
1531,5.93375
1532,5.13125
1533,4.32125
1534,3.58125
1535,2.7975
1536,2.0012499999999998
1537,1.33375
1538,0.7224999999999998
1539,0.2612500000000002
1540,-0.07125000000000004
1541,-0.4225000000000003
1542,-0.5787499999999999
1543,0.16375000000000006
1544,1.2850000000000001
1545,2.40375
1546,3.2712499999999998
1547,3.91625
1548,4.359999999999999
1549,4.56125
1550,4.390000000000001
1551,3.78625
1552,2.635
1553,0.3075000000000001
1554,-1.04625
1555,-1.7799999999999996
1556,-2.307499999999999
1557,-2.68875
1558,-2.86625
1559,-2.99625
1560,-3.16625
1561,-3.3137499999999998
1562,-3.42375
1563,-3.45375
1564,-3.4800000000000004
