timestep,temperature
356,-4.0375
357,-4.23625
358,-4.15
359,-4.043749999999999
360,-4.0025
361,-3.9250000000000007
362,-3.8150000000000004
363,-3.7012499999999995
364,-3.49625
365,-3.1512499999999997
366,-2.86125
367,-2.2812499999999996
368,-0.5425
369,1.77625
370,3.47875
371,4.7725
372,5.5175
373,5.6875
374,5.10375
375,3.4575
376,1.58875
377,1.3975
378,1.35625
379,1.3025
380,1.19375
381,1.1825
382,1.2599999999999998
383,1.30625
384,1.2937500000000002
385,1.20625
386,1.0725
387,0.86875
388,0.67625
389,0.4787499999999999
390,0.26750000000000007
391,0.2925000000000001
392,1.55125
393,3.19
394,4.68125
395,5.825000000000001
396,6.451249999999999
397,6.52375
398,5.916250000000001
399,4.28375
400,2.4325
401,2.08875
402,1.81125
403,1.6825
404,1.5724999999999998
405,1.5899999999999999
406,1.7862500000000001
407,2.0324999999999998
408,2.2325
409,2.37125
410,2.5625
411,2.6875
412,2.7024999999999997
413,2.7250000000000005
414,2.7025
415,2.8675
416,4.01625
417,4.98875
418,5.5225
419,5.800000000000001
420,5.82125
421,5.31125
422,4.13875
423,2.9537500000000003
424,2.1262499999999998
425,1.67375
426,1.31875
427,0.8712500000000001
428,0.54625
429,0.32999999999999985
430,0.20624999999999982
431,0.1137499999999998
432,0.01749999999999985
433,-0.04499999999999993
434,-0.10624999999999996
435,-0.13250000000000006
436,-0.13124999999999964
437,-0.1775
438,-0.17000000000000015
439,0.01750000000000007
440,0.7987500000000001
441,1.685
442,2.35375
443,2.68375
444,2.79625
445,2.7225
446,2.40375
447,1.70375
448,0.7524999999999998
449,0.37375
450,0.22374999999999967
451,0.12249999999999983
452,0.0762499999999997
453,0.15250000000000008
454,0.22999999999999976
455,0.24
456,0.2549999999999999
457,0.2862500000000001
458,0.30500000000000016
459,0.3374999999999999
460,0.3200000000000002
461,0.19500000000000006
462,0.06875000000000009
463,0.10375000000000001
464,0.8712499999999999
465,1.885
466,2.52
467,2.95125
468,3.2325
469,3.2624999999999993
470,3.0237499999999997
471,2.16875
472,0.4437500000000001
473,-0.385
474,-0.9525000000000003
475,-1.3099999999999998
476,-1.4462499999999998
477,-1.46875
478,-1.2712499999999998
479,-1.09875
480,-1.0650000000000002
481,-1.0987499999999997
482,-1.08625
483,-1.0050000000000003
484,-0.95875
485,-0.95625
486,-0.9912500000000002
487,-0.8687500000000001
488,-0.013749999999999707
489,0.8574999999999999
490,1.44875
491,1.85375
492,2.0149999999999997
493,1.9849999999999999
494,1.7249999999999999
495,1.1225
496,0.2912500000000001
497,-0.11874999999999991
498,-0.30374999999999974
499,-0.41874999999999996
500,-0.5100000000000002
501,-0.56375
502,-0.5862499999999999
503,-0.5912499999999998
504,-0.5387500000000001
505,-0.44999999999999996
506,-0.4224999999999999
507,-0.3912500000000001
508,-0.3750000000000002
509,-0.39749999999999996
510,-0.4424999999999999
511,-0.4874999999999998
512,-0.1975
513,0.18874999999999997
514,0.61375
515,0.8725
516,0.9287499999999999
517,0.8150000000000001
518,0.58875
519,0.2400000000000002
520,-0.2862500000000001
521,-0.61625
522,-0.7412500000000006
523,-0.7662500000000001
524,-0.7750000000000001
525,-0.8387499999999997
526,-0.9137500000000005
527,-0.8787499999999995
528,-0.68625
529,-0.6074999999999997
530,-0.4362499999999998
531,-0.63625
532,-0.8187499999999996
533,-1.0024999999999997
534,-1.1449999999999998
535,-1.07875
536,-0.12250000000000005
537,1.0875
538,1.89
539,2.44625
540,2.6500000000000004
541,2.57625
542,2.3025
543,1.7049999999999998
544,0.5812500000000002
545,0.09499999999999997
546,-0.0012499999999999734
547,-0.3275000000000001
548,-0.8375000000000004
549,-1.1987499999999995
550,-1.4425
551,-1.7325000000000002
552,-2.0250000000000004
553,-2.23625
554,-2.3324999999999996
555,-2.4525000000000006
556,-2.6112499999999996
557,-2.7725000000000004
558,-2.9612499999999997
559,-2.995
560,-2.2700000000000005
561,-1.3462499999999995
562,-0.7862499999999999
563,-0.4575
564,-0.27374999999999994
565,-0.22374999999999967
566,-0.3787499999999999
567,-0.8950000000000002
568,-1.9562499999999998
569,-2.8137499999999998
570,-3.377499999999999
571,-3.8600000000000003
572,-4.125
573,-4.352499999999999
574,-4.498749999999999
575,-4.581250000000001
576,-4.65375
577,-4.69625
578,-4.695000000000001
579,-4.653749999999999
580,-4.658749999999999
581,-4.750000000000001
582,-4.8925
583,-5.015
584,-4.58
585,-4.0175
586,-3.6375000000000006
587,-3.41
588,-3.3825000000000003
589,-3.53625
590,-3.78125
591,-4.086250000000001
592,-4.45
593,-4.643750000000001
594,-4.686250000000001
595,-4.7250000000000005
596,-4.833749999999999
597,-4.98375
598,-5.12875
599,-5.3125
600,-5.516249999999999
601,-5.701250000000001
602,-5.887500000000001
603,-6.106250000000001
604,-6.35125
605,-6.53125
606,-6.688750000000001
607,-6.692500000000001
608,-6.12875
609,-5.1475
610,-4.2075000000000005
611,-3.5162500000000003
612,-2.8962499999999998
613,-2.4625000000000004
614,-2.4762500000000003
615,-3.1262500000000006
616,-4.7425
617,-6.015
618,-6.41125
619,-6.716249999999999
620,-6.738750000000001
621,-6.423750000000001
622,-6.097499999999999
623,-5.697500000000001
624,-5.165000000000001
625,-4.470000000000001
626,-3.861250000000001
627,-3.3875
628,-3.3100000000000005
629,-3.49125
630,-3.482499999999999
631,-2.7125000000000004
632,-0.7887499999999998
633,0.9449999999999998
634,1.74125
635,2.15
636,2.4475000000000002
637,2.69375
638,2.74125
639,2.3825000000000003
640,1.68375
641,1.415
642,1.35625
643,1.34625
644,1.39375
645,1.4725000000000001
646,1.60625
647,1.7675
648,1.90875
649,1.99125
650,2.0549999999999997
651,2.16625
652,2.26375
653,2.32875
654,2.38625
655,2.4575
656,2.79
657,3.31875
658,3.8549999999999995
659,4.11
660,3.73375
661,3.4124999999999996
662,3.2312499999999997
663,2.7325
664,1.925
665,1.585
666,1.4675
667,1.34125
668,1.15375
669,0.9275
670,0.685
671,0.42999999999999994
672,0.2649999999999999
673,0.20999999999999974
674,0.16375000000000006
675,0.06374999999999997
676,0.023749999999999938
677,0.026250000000000107
678,0.046250000000000124
679,0.17874999999999996
680,0.9924999999999999
681,1.7975
682,2.1925
683,2.35375
684,2.4175
685,2.315
686,2.05
687,1.485
688,0.44000000000000006
689,-0.3437500000000002
690,-0.7337499999999999
691,-1.0500000000000003
692,-1.2837499999999997
693,-1.4674999999999998
694,-1.62125
695,-1.76625
696,-2.0125
697,-2.2887500000000003
698,-2.5150000000000006
699,-2.66
700,-2.6887499999999998
701,-2.7037499999999994
702,-2.7825000000000006
703,-2.50875
704,-0.9112500000000001
705,1.0975000000000001
706,2.63
707,3.5124999999999997
708,3.99
709,4.125
710,3.7899999999999996
711,2.6237500000000002
712,0.4999999999999999
713,-0.5825000000000002
714,-0.8125
715,-0.8624999999999998
716,-0.9512499999999999
717,-1.0000000000000004
718,-1.0537500000000002
719,-1.0812500000000003
720,-1.0199999999999998
721,-0.9700000000000002
722,-0.885
723,-0.86375
724,-0.9674999999999998
725,-1.0937499999999998
726,-1.15875
727,-0.9362499999999996
728,0.32499999999999996
729,1.78625
730,2.5900000000000003
731,3.1624999999999996
732,3.6225000000000005
733,3.84
734,3.71875
735,3.05
736,1.38125
737,0.13250000000000006
738,-0.22249999999999992
739,-0.50125
740,-0.7574999999999998
741,-0.9699999999999998
742,-0.9549999999999998
743,-0.75
744,-0.24625000000000008
745,0.30874999999999986
746,0.84625
747,1.16
748,1.53375
749,1.98625
750,2.37125
751,3.0
752,4.16
753,5.2787500000000005
754,6.3875
755,7.196250000000001
756,7.449999999999999
757,7.34
758,6.896250000000001
759,6.435
760,6.0975
761,6.20625
762,6.52875
763,6.816250000000001
764,7.02625
765,7.1537500000000005
766,7.25
767,7.392499999999999
768,7.47125
769,7.561250000000001
770,7.67875
771,7.8112499999999985
772,7.887499999999999
773,7.8950000000000005
774,7.9037500000000005
775,8.139999999999999
776,8.67375
777,9.285
778,9.942499999999999
779,10.41125
780,10.61625
781,10.62125
782,10.35625
783,9.822500000000002
784,9.1525
785,8.831249999999999
786,8.6625
787,8.446250000000001
788,8.2775
789,8.188749999999999
790,8.21375
791,8.2875
792,8.37375
793,8.5175
794,8.69375
795,8.815
796,8.7725
797,8.57875
798,8.28
799,8.02125
800,8.479999999999999
801,9.2425
802,10.052499999999998
803,10.53125
804,10.665000000000001
805,10.8075
806,10.4575
807,9.557500000000001
808,7.0975
809,5.7275
810,5.12125
811,4.615
812,4.16
813,3.8637499999999996
814,3.6625
815,3.4987500000000002
816,3.4275
817,3.3725
818,3.2350000000000003
819,3.16125
820,2.65375
821,2.1275
822,1.7775
823,1.6862499999999998
824,1.9375
825,2.3025
826,2.7075
827,3.1062499999999997
828,3.1999999999999997
829,3.03375
830,2.71875
831,2.2875
832,1.63625
833,1.2025000000000001
834,0.9637499999999999
835,0.7750000000000001
836,0.61125
837,0.4750000000000001
838,0.38750000000000007
839,0.3125
840,0.25875000000000004
841,0.21499999999999986
842,0.11249999999999982
843,0.10375000000000001
844,0.16249999999999987
845,0.1975
846,0.31374999999999986
847,0.7475
848,1.7337500000000001
849,2.9299999999999997
850,3.8312500000000003
851,4.30375
852,4.49125
853,4.38625
854,3.93
855,3.1587500000000004
856,2.15625
857,1.4449999999999998
858,1.0362500000000001
859,0.6512500000000001
860,0.36124999999999985
861,0.18000000000000016
862,0.07625000000000037
863,0.027500000000000302
864,0.07625000000000015
865,0.13250000000000006
866,0.16874999999999996
867,0.1449999999999999
868,0.09625000000000006
869,0.0462499999999999
870,-0.06499999999999995
871,0.05874999999999986
872,0.8362499999999999
873,1.9125
874,2.94625
875,3.83
876,4.42875
877,4.6425
878,4.38875
879,3.5149999999999997
880,1.2000000000000002
881,-0.2662500000000001
882,-0.71625
883,-1.0425
884,-1.2912500000000002
885,-1.515
886,-1.6612499999999997
887,-1.7699999999999998
888,-1.9075000000000002
889,-2.04875
890,-2.2062500000000007
891,-2.30375
892,-2.3862499999999995
893,-2.5175
894,-2.56125
895,-1.235
896,1.41625
897,3.8087500000000003
898,5.54
899,6.8625
900,7.561249999999999
901,7.73375
902,7.38875
903,6.03125
904,3.1175
905,1.8525
906,1.4487499999999998
907,0.99875
908,0.6875000000000001
909,0.7675
910,0.9787499999999999
911,1.0675
912,0.9800000000000001
913,0.815
914,0.5387500000000001
915,0.23499999999999988
916,-0.10375000000000023
917,-0.38375000000000004
918,-0.6437499999999998
919,-0.08000000000000007
920,1.3499999999999999
921,2.80625
922,4.17875
923,5.0025
924,5.477499999999999
925,5.42875
926,4.8825
927,3.7625
928,1.77375
929,0.8187499999999999
930,0.6100000000000001
931,0.30374999999999974
932,-0.06874999999999987
933,-0.4537499999999999
934,-0.6824999999999999
935,-0.7874999999999999
936,-0.8525000000000005
937,-0.9675
938,-0.9974999999999998
939,-1.09125
940,-1.4074999999999998
941,-1.7525000000000002
942,-1.93125
943,-0.7612500000000004
944,1.4275
945,3.5912499999999996
946,5.8275
947,7.224999999999999
948,7.9175
949,8.1275
950,7.754999999999999
951,6.588750000000001
952,4.6850000000000005
953,3.615
954,2.855
955,2.1574999999999998
956,1.6300000000000001
957,1.24
958,0.9337499999999999
959,0.8775000000000002
960,0.87625
961,0.92625
962,1.02625
963,1.08375
964,0.8999999999999999
965,0.5825000000000002
966,0.48875
967,1.6925000000000001
968,3.8012500000000005
969,5.68875
970,7.646249999999999
971,8.682500000000001
972,8.977500000000001
973,8.717500000000001
974,8.076250000000002
975,6.93
976,5.34625
977,4.694999999999999
978,4.7975
979,4.89375
980,5.06875
981,5.28125
982,5.5337499999999995
983,5.8237499999999995
984,5.9712499999999995
985,5.82875
986,5.81375
987,5.83375
988,5.96
989,6.001250000000001
990,6.095000000000001
991,6.428749999999999
992,6.935
993,7.421250000000001
994,7.592499999999999
995,6.588749999999999
996,5.501250000000001
997,4.7225
998,4.20125
999,3.62
1000,3.0575
1001,2.72875
1002,2.4850000000000003
1003,2.19125
1004,1.93375
1005,1.7725
1006,1.74125
1007,1.72375
1008,1.6437499999999998
1009,1.53375
1010,1.2650000000000001
1011,0.9000000000000001
1012,0.43625
1013,0.14750000000000008
1014,-0.135
1015,0.27625
1016,1.2875
1017,2.1525
1018,2.7175000000000002
1019,3.1237500000000002
1020,3.2600000000000002
1021,3.1350000000000002
1022,2.8875
1023,2.3775
1024,1.41375
1025,0.64375
1026,0.36
1027,0.10124999999999984
1028,-0.3087500000000001
1029,-0.7724999999999997
1030,-1.2112500000000002
1031,-1.6712499999999997
1032,-2.0287499999999996
1033,-2.1975
1034,-2.3912500000000003
1035,-2.5825
1036,-2.73875
1037,-2.8562499999999997
1038,-2.86375
1039,-2.155
1040,-0.8637499999999999
1041,0.51625
1042,1.65625
1043,2.335
1044,2.7675
1045,2.90375
1046,2.695
1047,2.03625
1048,0.0887500000000001
1049,-1.1325
1050,-1.35625
1051,-1.665
1052,-1.9412499999999997
1053,-2.15125
1054,-2.33875
1055,-2.4975
1056,-2.4387499999999998
1057,-2.1625
1058,-1.67
1059,-1.31625
1060,-1.1024999999999998
1061,-0.9762500000000002
1062,-0.8275000000000001
1063,0.20750000000000013
1064,1.7962500000000001
1065,3.3099999999999996
1066,4.545
1067,5.505
1068,6.13375
1069,6.4399999999999995
1070,6.34375
1071,5.5825000000000005
1072,3.7
1073,2.36625
1074,2.205
1075,2.1
1076,1.9849999999999999
1077,1.80375
1078,1.6775
1079,1.5612499999999998
1080,1.6212499999999999
1081,1.5837500000000002
1082,1.57125
1083,1.505
1084,1.4012499999999999
1085,1.3475
1086,1.3724999999999998
1087,2.0
1088,2.78125
1089,3.83875
1090,5.039999999999999
1091,5.8425
1092,5.9725
1093,5.9225
1094,5.678749999999999
1095,5.0625
1096,3.29875
1097,1.7449999999999999
1098,1.265
1099,0.9675
1100,0.6712500000000001
1101,0.41500000000000004
1102,0.41375000000000006
1103,0.26375000000000004
1104,-0.0724999999999999
1105,-0.39375000000000004
1106,-0.655
1107,-0.8212499999999997
1108,-0.9487500000000002
1109,-1.15625
1110,-1.42
1111,-0.25624999999999987
1112,2.10875
1113,4.265000000000001
1114,5.94625
1115,7.115
1116,7.93375
1117,8.32625
1118,8.17
1119,7.19375
1120,4.9125
1121,3.3049999999999997
1122,2.4375
1123,1.65875
1124,1.0425000000000002
1125,0.6587500000000002
1126,0.5287499999999998
1127,0.5962500000000001
1128,0.8249999999999998
1129,1.1849999999999998
1130,1.6087500000000001
1131,2.04125
1132,2.29
1133,2.2750000000000004
1134,2.1275
1135,2.90375
1136,5.1850000000000005
1137,7.44375
1138,9.393749999999999
1139,10.912500000000001
1140,11.73625
1141,11.98375
1142,11.56625
1143,10.2225
1144,7.6875
1145,5.9662500000000005
1146,5.03375
1147,4.1425
1148,3.4450000000000003
1149,3.0012499999999998
1150,2.9375
1151,3.1424999999999996
1152,3.4050000000000002
1153,3.69125
1154,3.89125
1155,4.0075
1156,3.8425000000000002
1157,3.4325
1158,3.055
1159,3.7887500000000003
1160,6.1525
1161,8.15375
1162,10.691249999999998
1163,12.34
1164,13.16375
1165,13.3875
1166,12.936250000000001
1167,11.555
1168,8.348749999999999
1169,6.06625
1170,5.26125
1171,4.46
1172,3.5962500000000004
1173,2.8862500000000004
1174,2.58375
1175,2.48375
1176,2.41375
1177,2.3
1178,2.09625
1179,1.9212500000000001
1180,1.71
1181,1.41
1182,1.13375
1183,3.2325
1184,6.09375
1185,8.375
1186,10.591250000000002
1187,12.056249999999999
1188,12.883750000000001
1189,13.06625
1190,12.64625
1191,11.4
1192,8.365
1193,6.74375
1194,6.3774999999999995
1195,5.949999999999999
1196,5.352500000000001
1197,4.59
1198,3.8637500000000005
1199,3.31875
1200,2.8475
1201,2.44
1202,2.1712499999999997
1203,1.925
1204,1.99375
1205,2.1262499999999998
1206,2.145
1207,3.4537500000000003
1208,5.99
1209,8.476249999999999
1210,10.405
1211,11.60125
1212,12.2425
1213,12.372499999999999
1214,12.08875
1215,10.92375
1216,8.1625
1217,6.095
1218,5.48125
1219,5.0675
1220,4.552499999999999
1221,3.955
1222,3.505
1223,3.1362500000000004
1224,2.8362499999999997
1225,2.5949999999999998
1226,2.36875
1227,2.24625
1228,2.03875
1229,1.7225
1230,1.49375
1231,3.1412500000000003
1232,5.715
1233,7.92
1234,9.3675
1235,10.407499999999999
1236,11.04625
1237,11.254999999999999
1238,11.05125
1239,10.19625
1240,8.27375
1241,7.25875
1242,6.79
1243,5.95125
1244,5.0475
1245,4.4399999999999995
1246,4.22625
1247,4.025
1248,3.9075
1249,3.89625
1250,3.8537500000000002
1251,3.6575
1252,3.67875
1253,3.6362500000000004
1254,3.5512500000000005
1255,4.491250000000001
1256,5.82625
1257,6.52
1258,7.12875
1259,7.48
1260,7.368749999999999
1261,7.199999999999999
1262,6.991249999999999
1263,6.5925
1264,5.83875
1265,5.01875
1266,4.03125
1267,2.68125
1268,1.0875
1269,-0.8087500000000001
1270,-2.7275
1271,-4.3062499999999995
1272,-5.35125
1273,-6.02125
1274,-6.46625
1275,-6.69
1276,-6.842500000000001
1277,-6.96375
1278,-6.950000000000001
1279,-6.268750000000001
1280,-5.102499999999999
1281,-3.8987499999999993
1282,-2.9075
1283,-2.1174999999999997
1284,-1.6187499999999995
1285,-1.45
1286,-1.5812499999999998
1287,-2.0762499999999995
1288,-2.9999999999999996
1289,-4.07875
1290,-4.467499999999999
1291,-4.7387500000000005
1292,-4.90875
1293,-5.018749999999999
1294,-5.13
1295,-5.250000000000001
1296,-5.33
1297,-5.4275
1298,-5.5600000000000005
1299,-5.73
1300,-5.916250000000001
1301,-6.13625
1302,-6.175
1303,-4.9750000000000005
1304,-3.02
1305,-1.1412499999999999
1306,0.3237500000000001
1307,1.45125
1308,2.15
1309,2.34375
1310,2.0862499999999997
1311,1.365
1312,-0.3062499999999999
1313,-2.50875
1314,-3.2024999999999997
1315,-3.7362500000000005
1316,-4.078749999999999
1317,-4.2825
1318,-4.345000000000001
1319,-4.293750000000001
1320,-4.211250000000001
1321,-4.138749999999999
1322,-4.075
1323,-4.103749999999999
1324,-4.17125
1325,-4.273750000000001
1326,-4.3500000000000005
1327,-3.05375
1328,-1.49375
1329,-0.13250000000000006
1330,0.9475
1331,1.70375
1332,2.24
1333,2.62625
1334,2.71375
1335,2.2575
1336,0.6225
1337,-1.27875
1338,-1.70125
1339,-2.0300000000000002
1340,-2.2574999999999994
1341,-2.3362499999999997
1342,-2.39625
1343,-2.45
1344,-2.44125
1345,-2.42125
1346,-2.3825000000000003
1347,-2.35875
1348,-2.3724999999999996
1349,-2.2974999999999994
1350,-1.99375
1351,0.32625000000000004
1352,2.9825
1353,5.206249999999999
1354,6.67125
1355,7.945
1356,8.8625
1357,9.13
1358,8.9575
1359,8.3525
1360,6.5112499999999995
1361,4.9225
1362,4.932499999999999
1363,4.882499999999999
1364,4.54
1365,3.90125
1366,3.0375
1367,2.23
1368,1.6812500000000001
1369,1.33125
1370,0.9875000000000002
1371,0.7862500000000001
1372,0.6387499999999999
1373,0.5625
1374,0.7887500000000001
1375,2.0324999999999998
1376,3.3237499999999995
1377,4.949999999999999
1378,6.48375
1379,7.65125
1380,8.202499999999999
1381,8.23875
1382,8.08875
1383,7.44375
1384,5.2700000000000005
1385,2.74125
1386,2.3675
1387,2.2775000000000003
1388,1.96375
1389,1.32625
1390,0.47
1391,-0.027499999999999858
1392,-0.08000000000000007
1393,0.13750000000000007
1394,0.44000000000000006
1395,0.725
1396,0.78625
1397,0.8200000000000001
1398,1.09
1399,3.67375
1400,6.405000000000001
1401,9.015
1402,11.438749999999999
1403,12.877500000000001
1404,13.660000000000002
1405,13.91375
1406,13.592500000000001
1407,12.341249999999999
1408,9.13375
1409,6.29125
1410,5.81375
1411,5.39375
1412,4.9075
1413,4.467500000000001
1414,4.069999999999999
1415,3.91
1416,3.8625
1417,3.76875
1418,3.53625
1419,3.5337500000000004
1420,3.5412500000000007
1421,3.5162500000000003
1422,3.7762499999999997
1423,5.7325
1424,7.90625
1425,10.342500000000001
1426,12.35875
1427,13.184999999999999
1428,13.573749999999999
1429,13.555
1430,13.055
1431,11.9075
1432,9.745
1433,8.20875
1434,7.702500000000001
1435,7.410000000000001
1436,7.23
1437,7.0562499999999995
1438,6.766250000000001
1439,6.27375
1440,5.51625
1441,5.0075
1442,4.5175
1443,3.875
1444,3.4962500000000003
1445,3.34
1446,3.58625
1447,5.315
1448,6.79875
1449,8.35375
1450,9.707500000000001
1451,10.468749999999998
1452,10.6525
1453,10.45
1454,10.10625
1455,9.536249999999999
1456,8.00125
1457,5.6825
1458,4.9775
1459,4.5475
1460,4.090000000000001
1461,3.6675
1462,3.415
1463,3.2337499999999997
1464,3.0725
1465,2.9124999999999996
1466,2.7775
1467,2.5999999999999996
1468,2.2475
1469,1.6800000000000002
1470,1.5
1471,4.1537500000000005
1472,6.7612499999999995
1473,9.20875
1474,10.504999999999999
