1944,647
1760,023
1566,13
1406,6599999999999
1610,039
1509,512
1308,803
1166,683
1247,079
1367,057
1438,961
1485,387
1473,221
1495,702
1515,665
1593,244
1688,391
1748,558
1678,07
1667,829
1669,085
1630,336
1718,768
1679,133
1436,373
1422,292
1376,792
1425,922
1464,854
1526,8
1489,74
1432,265
1482,746
1560,221
1650,5
1721,08
1716,289
1702,748
1700,449
1706,517
1719,944
1749,53
1709,009
1727,817
1799,299
1749,1
1741,836
1717,35
1672,693
1540,805
1553,76
1493,944
1491,588
1597,861
1496,405
1467,69
1648,283
1655,371
1741,411
1796,649
1640,145
1660,52
1731,977
1698,944
1647,12
1726,535
1753,815
1718,611
1825,865
1803,554
1763,27
1873,054
1825,436
1797,008
1841,49
1905,344
1900,892
1878,978
1739,895
1994,133
2071,683
2225,853
2267,2709999999997
2327,725
2215,185
2184,859
2176,114
2124,4480000000003
2035,475
2079,8320000000003
2008,957
1997,106
2043,661
1988,223
1947,162
1968,986
2007,882
1848,048
1710,783
1602,147
1607,783
1608,5549999999998
1768,433
1958,134
2187,563
2244,764
2277,239
2169,191
2101,687
2181,81
2192,534
2256,535
2221,408
2201,2070000000003
2031,645
1910,331
1814,115
1780,296
1797,256
1673,124
1188,808
1111,212
1019,431
978,627
997,537
1110,177
1249,594
1451,398
1565,028
1606,558
1593,993
1584,018
1568,367
1608,199
1606,421
1596,957
1647,462
1723,33
1668,683
1623,823
1613,635
1562,049
1496,57
1390,239
1423,513
1196,087
1187,899
1146,841
1153,936
1537,457
1451,013
1531,502
1585,729
1584,99
1581,832
1523,046
1495,777
1526,061
1516,117
1510,478
1586,231
1673,966
1647,284
1616,568
1650,693
1802,513
1762,496
1685,123
1460,723
1283,821
1258,292
1212,687
1292,0929999999998
1439,732
1312,254
1462,608
1601,539
1657,662
1659,095
1661,39
1629,701
1661,867
1643,382
1648,267
1681,429
1732,256
1684,364
1642,981
1611,55
1544,471
1537,938
1513,137
1526,86
1639,148
1523,524
1508,022
1486,659
1362,241
1248,657
1403,912
1550,497
1610,275
1602,726
1589,438
1531,811
1548,133
1535,777
1534,843
1588,607
1685,18
1649,186
1611,398
1567,049
1519,804
