1387,0
1317,0
1222,0
1255,0
1225,0
1237,0
1222,0
1280,0
1379,0
1464,0
1418,0
1406,0
1432,0
1440,0
1482,0
1607,0
1687,0
1651,0
1633,0
1619,0
1541,0
1495,0
1408,0
1256,0
1207,0
1144,0
1144,0
1156,0
1195,0
1276,0
1395,0
1473,0
1553,0
1592,0
1594,0
1565,0
1582,0
1552,0
1539,0
1619,0
1706,0
1667,0
1645,0
1609,0
1562,0
1523,0
1413,0
1303,0
1185,0
1135,0
1103,0
1110,0
1181,0
1326,0
1467,0
1640,0
1686,0
1699,0
1656,0
1602,0
1618,0
1621,0
1635,0
1709,0
1774,0
1737,0
1689,0
1649,0
1600,0
1533,0
1471,0
1417,0
1324,0
1297,0
1287,0
1295,0
1344,0
1406,0
1542,0
1672,0
1805,0
1837,0
1820,0
1758,0
1784,0
1761,0
1719,0
1741,0
1796,0
1752,0
1725,0
1689,0
1642,0
1596,0
1471,0
1446,0
1324,0
1247,0
1198,0
1197,0
1230,0
1315,0
1454,0
1625,0
1733,0
1778,0
1758,0
1733,0
1714,0
1696,0
1706,0
1805,0
1869,0
1827,0
1769,0
1738,0
1618,0
1600,0
1475,0
1366,0
1264,0
1162,0
1100,0
1118,0
1267,0
1384,0
1610,0
1671,0
1671,0
1657,0
1647,0
1639,0
1677,0
1673,0
1670,0
1729,0
1758,0
1688,0
1677,0
1711,0
1681,0
1639,0
1561,0
1442,0
1307,0
1274,0
1254,0
1295,0
1461,0
1616,0
1675,0
1692,0
1689,0
1661,0
1615,0
1593,0
1622,0
1609,0
1606,0
1681,0
1769,0
1726,0
1711,0
1654,0
1647,0
1631,0
1513,0
1430,0
1320,0
1271,0
1255,0
1281,0
1362,0
1465,0
1565,0
1680,0
1700,0
1694,0
1691,0
1686,0
1745,0
1693,959
1752,0
1786,0
1836,0
1793,0
1754,0
1729,0
1669,0
1610,0
1511,0
1418,0
1446,0
1351,0
1333,0
1374,0
1427,0
1423,0
1550,0
1657,0
1841,0
1982,0
1695,0
1743,0
1702,0
1617,0
1589,0
1944,0
1576,0
1535,0
1496,0
1679,0
1688,0
1671,0
1375,0
1461,0
1436,0
1398,0
1373,0
1365,0
1402,0
1491,0
1649,0
1815,0
1879,0
1819,0
1755,0
1700,0
1857,0
1671,0
1762,0
1896,0
1506,0
1865,0
1692,0
1639,0
1809,0
1668,0
1606,0
1498,0
1410,0
1377,0
1349,0
1350,0
1395,0
1440,0
1588,0
1736,0
1849,0
1878,0
1890,0
1874,0
1912,0
1895,0
1880,0
1802,0
1781,0
1738,0
1702,0
1727,0
1709,0
1618,0
1477,0
1411,0
1297,0
1426,0
1432,0
1428,0
1457,0
1540,0
1441,0
1622,0
1743,0
1811,0
1791,0
1759,0
1758,0
1745,0
1779,0
1789,0
1879,0
1849,0
1807,0
1764,0
1724,0
1760,0
1615,0
1458,0
1345,0
1290,0
1279,0
1309,0
1368,0
1459,0
1575,0
1721,0
1770,0
1771,0
1755,0
1726,0
1750,0
1764,0
1770,0
1792,0
2140,0
1815,0
1622,0
1498,0
1713,0
1728,0
1446,0
1491,0
1483,0
1420,0
1394,0
1402,0
1450,0
1469,0
1602,0
1753,0
1615,0
1723,0
2057,0
1817,0
1651,0
1736,0
1556,0
1558,0
1756,0
1395,0
1894,0
1891,0
1902,0
1823,0
1509,0
1407,0
1416,0
1400,0
1361,0
1371,0
1309,0
1454,0
1684,0
1812,0
1831,0
1878,0
1987,0
1824,0
2024,0
1708,0
1505,0
1757,0
1752,0
1621,0
1748,0
1819,0
1756,0
1599,0
1411,0
1511,0
1420,0
1352,0
1323,0
1361,0
1420,0
1457,0
1656,0
1754,0
1798,0
1816,0
1801,0
1519,0
2104,0
2111,0
1399,0
1824,0
1764,0
1666,0
1519,0
1788,0
1552,0
1845,0
1596,0
